UserID,Gender,Age Group, Top 6 most preferred dishes,laksa,Chili Crab,Char Kway Teow,hainanese chicken rice,Sliced Fish Soup,Fish and Chips,Chinese Economy Rice,Japanese Bento,Curry laksa,Yu Sheng,Duck Rice,Fish Head Curry,Bak Kut Teh,Hokkien Mee,Kway Chap,Roti Prata,Black Pepper Crab,Roti John,Cereal Prawn,Beef Kway Teow,Katong laksa,Sambal Stingray,Crab Bee Hoon Soup,Satay,sum
239,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Fish Head Curry, Bak Kut Teh, Hokkien Mee",0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6
240,Male,55 - 64,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Duck Rice, Bak Kut Teh, Kway Chap",1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
241,Male,55 - 64,"Sliced Fish Soup, Japanese Bento, Kway Chap, Cereal Prawn, Sambal Stingray, Satay",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,6
242,Male,14 and below,"Fish and Chips, Japanese Bento, Fish Head Curry, Hokkien Mee, Cereal Prawn, Katong laksa ",0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6
243,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Kway Chap, Sambal Stingray",0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
244,Male,14 and below,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Hokkien Mee, Roti Prata, Cereal Prawn",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6
245,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6
246,Male,65 and above,"Chili Crab, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6
247,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6
248,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6
249,Male,14 and below,"Char Kway Teow, Fish and Chips, Hokkien Mee, Roti Prata, Roti John, Sambal Stingray",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,6
250,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
251,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Roti Prata, Roti John, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6
252,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Black Pepper Crab, Sambal Stingray",0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
253,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
254,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
255,Male,55 - 64,"Bak Kut Teh, Hokkien Mee, Kway Chap, Roti John, Cereal Prawn, Katong laksa ",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,6
256,Male,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap, Crab Bee Hoon Soup",0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
257,Male,55 - 64,"Laksa , Chili Crab, Hainanese Chicken Rice, Bak Kut Teh, Black Pepper Crab, Sambal Stingray",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6
258,Male,14 and below,"Fish and Chips, Japanese Bento, Hokkien Mee, Roti Prata, Roti John, Satay",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,6
259,Male,55 - 64,"Laksa , Chili Crab, Duck Rice, Hokkien Mee, Black Pepper Crab, Beef Kway Teow",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6
260,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
261,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
262,Male,65 and above,"Laksa , Char Kway Teow, Sliced Fish Soup,Curry laksa, Kway Chap, Crab Bee Hoon Soup",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
263,Male,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6
264,Male,55 - 64,"Laksa , Char Kway Teow, Chinese Economy Rice, Duck Rice, Hokkien Mee, Beef Kway Teow",1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6
265,Male,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice,Curry laksa, Bak Kut Teh, Crab Bee Hoon Soup",1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
266,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Katong laksa ",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
267,Male,14 and below,"Laksa ,Curry laksa, Roti Prata, Roti John, Cereal Prawn, Katong laksa ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,6
268,Male,65 and above,"Sliced Fish Soup, Bak Kut Teh, Kway Chap, Black Pepper Crab, katong laksa, Crab Bee Hoon Soup",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,6
269,Male,55 - 64,"Chili Crab, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice,Curry laksa, Fish Head Curry",0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
270,Male,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Black Pepper Crab, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6
271,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Hokkien Mee, Black Pepper Crab, Cereal Prawn",0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6
272,Male,55 - 64,"Char Kway Teow, Sliced Fish Soup, Duck Rice, Bak Kut Teh, Hokkien Mee, Kway Chap",0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6
273,Male,55 - 64,"Chili Crab, Hainanese Chicken Rice, Fish Head Curry, Hokkien Mee, Black Pepper Crab, Sambal Stingray",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6
274,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,6
275,Female,14 and below,"Sliced Fish Soup, Fish and Chips, Japanese Bento,Curry laksa, Hokkien Mee, Roti Prata",0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
276,Male,14 and below,"Chili Crab, Japanese Bento, Roti John, katong laksa, Crab Bee Hoon Soup, Satay",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,6
277,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Yu Sheng, Cereal Prawn, Satay",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
278,Male,55 - 64,"Hainanese Chicken Rice, Fish Head Curry, Roti Prata, Roti John, Sambal Stingray, Satay",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,6
279,Male,25 - 54,"Char Kway Teow, Hainanese Chicken Rice, Roti John, Cereal Prawn, Sambal Stingray, Satay",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,6
280,Female,55 - 64,"Laksa , Char Kway Teow, Sliced Fish Soup, Fish Head Curry, Hokkien Mee, Beef Kway Teow",1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6
281,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6
282,Male,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6
283,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Beef Kway Teow, Sambal Stingray, Crab Bee Hoon Soup",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6
284,Female,55 - 64,"Laksa , Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Katong laksa ",1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6
285,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Bak Kut Teh, Kway Chap, Crab Bee Hoon Soup",0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
286,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
287,Female,55 - 64,"Fish and Chips, Japanese Bento,Curry laksa, Hokkien Mee, Beef Kway Teow, Crab Bee Hoon Soup",0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
288,Female,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6
289,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, katong laksa, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,6
290,Female,55 - 64,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento,Curry laksa, Fish Head Curry, Sambal Stingray",0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
291,Male,14 and below,"Hainanese Chicken Rice, Japanese Bento, Fish Head Curry, Cereal Prawn, Sambal Stingray, Satay",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,6
292,Female,25 - 54,"Chili Crab, Char Kway Teow, Fish and Chips, Japanese Bento, Black Pepper Crab, Crab Bee Hoon Soup",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
293,Male,14 and below,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Roti Prata, Beef Kway Teow",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6
294,Female,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6
295,Female,55 - 64,"Laksa , Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Kway Chap",1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6
296,Male,25 - 54,"Laksa , Sliced Fish Soup, Chinese Economy Rice,Curry laksa, Duck Rice, Crab Bee Hoon Soup",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
297,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
298,Female,55 - 64,"Laksa , Fish and Chips, Japanese Bento, Cereal Prawn, katong laksa, Crab Bee Hoon Soup",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6
299,Male,14 and below,"Laksa , Hainanese Chicken Rice, Japanese Bento, Fish Head Curry, Hokkien Mee, Cereal Prawn",1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
300,Female,14 and below,"Sliced Fish Soup, Fish and Chips,Curry laksa, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6
301,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Kway Chap, Cereal Prawn, Katong laksa ",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6
302,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee",0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
303,Female,25 - 54,"Chili Crab, Char Kway Teow, Japanese Bento, Hokkien Mee, Roti Prata, Cereal Prawn",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6
304,Male,25 - 54,"Hainanese Chicken Rice, Fish and Chips, Hokkien Mee, Kway Chap, Black Pepper Crab, Cereal Prawn",0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,6
305,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
306,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Roti Prata, Black Pepper Crab",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6
307,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Kway Chap, Roti Prata, Black Pepper Crab",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
308,Male,25 - 54,"Laksa , Char Kway Teow, Japanese Bento, Bak Kut Teh, Cereal Prawn, Satay",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6
309,Female,25 - 54,"Laksa , Sliced Fish Soup, Japanese Bento, Hokkien Mee, Cereal Prawn, Crab Bee Hoon Soup",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6
310,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Kway Chap, Cereal Prawn",0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6
311,Female,25 - 54,"Laksa , Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh",1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
312,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6
313,Female,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Fish and Chips, Japanese Bento, Cereal Prawn",1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
314,Female,25 - 54,"Chili Crab, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, katong laksa, Crab Bee Hoon Soup",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6
315,Female,25 - 54,"Laksa , Char Kway Teow, Fish and Chips, Japanese Bento, Hokkien Mee, Cereal Prawn",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
316,Female,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Japanese Bento, Hokkien Mee, Cereal Prawn",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
317,Male,25 - 54,"Chili Crab, Char Kway Teow, Fish and Chips, Duck Rice, Roti John, Sambal Stingray",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6
318,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Japanese Bento, Fish Head Curry",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
319,Female,55 - 64,"Hainanese Chicken Rice, Japanese Bento, Fish Head Curry, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,6
320,Female,14 and below,"Hainanese Chicken Rice, Japanese Bento,Curry laksa, Duck Rice, Roti Prata, Cereal Prawn",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6
321,Female,14 and below,"Sliced Fish Soup, Fish and Chips, Japanese Bento, Roti Prata, Cereal Prawn, Satay",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6
322,Female,65 and above,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap",1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
323,Female,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Bak Kut Teh, Hokkien Mee",0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
324,Female,14 and below,"Char Kway Teow, Sliced Fish Soup, Fish and Chips, Cereal Prawn, Beef Kway Teow, Sambal Stingray",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6
325,Female,65 and above,"Chili Crab, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Kway Chap, Katong laksa ",0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
326,Female,14 and below,"Laksa , Sliced Fish Soup, Japanese Bento,Curry laksa, Fish Head Curry, Roti Prata",1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
327,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Beef Kway Teow, Crab Bee Hoon Soup",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
328,Female,65 and above,"Laksa , Chili Crab, Sliced Fish Soup, Fish Head Curry, Roti Prata, Roti John",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6
329,Female,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6
330,Male,55 - 64,"Chili Crab, Char Kway Teow, Chinese Economy Rice, Duck Rice, Bak Kut Teh, Black Pepper Crab",0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6
331,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Bak Kut Teh, Hokkien Mee, katong laksa, Crab Bee Hoon Soup",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,6
332,Male,55 - 64,"Laksa , Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Sambal Stingray",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
333,Female,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6
334,Female,55 - 64,"Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Duck Rice, Bak Kut Teh, Kway Chap",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
335,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,6
336,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Fish Head Curry",0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
337,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Beef Kway Teow, Katong laksa ",0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6
338,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Black Pepper Crab, Beef Kway Teow",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
339,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup,Curry laksa, Duck Rice, Bak Kut Teh, Kway Chap",0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
340,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup,Curry laksa, Duck Rice, Roti John",0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
341,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
342,Female,55 - 64,"Chili Crab, Hainanese Chicken Rice, Fish and Chips, Fish Head Curry, Black Pepper Crab, Sambal Stingray",0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6
343,Male,55 - 64,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Japanese Bento, Duck Rice, Kway Chap",0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
344,Male,55 - 64,"Laksa , Chili Crab,Curry laksa, Fish Head Curry, Roti Prata, Katong laksa ",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6
345,Male,55 - 64,"Chili Crab, Char Kway Teow, Fish and Chips, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6
346,Male,55 - 64,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Fish Head Curry, Beef Kway Teow",0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6
347,Female,55 - 64,"Laksa , Char Kway Teow, Japanese Bento, Fish Head Curry, Cereal Prawn, Katong laksa ",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6
348,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Kway Chap, Black Pepper Crab",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
349,Male,15 - 24,"Laksa , Char Kway Teow, Fish and Chips, Japanese Bento, Cereal Prawn, Sambal Stingray",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
350,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
351,Female,15 - 24,"Laksa , Char Kway Teow, Sliced Fish Soup, Fish and Chips, Hokkien Mee, Sambal Stingray",1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
352,Male,15 - 24,"Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Fish Head Curry, Hokkien Mee",0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
353,Female,25 - 54,"Laksa , Sliced Fish Soup, Hokkien Mee, Sambal Stingray, Crab Bee Hoon Soup, Satay",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6
354,Male,55 - 64,"Char Kway Teow, Fish Head Curry, Bak Kut Teh, Hokkien Mee, Roti Prata, Katong laksa ",0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,6
355,Female,25 - 54,"Laksa , Char Kway Teow, Hokkien Mee, Kway Chap, Roti Prata, Satay",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6
356,Male,25 - 54,"Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Hokkien Mee, Satay",0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6
